Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
24,142,,,9.0,44,Astarloza Mikel,50,AG2R Prévoyance,,6,2004,▼6
33,81,,,9.0,51,Totschnig Georg,51,Gerolsteiner,,6,2004,-
30,56,,,9.0,45,Hinault Sébastien,52,Crédit Agricole,,6,2004,▼7
34,135,,,9.0,,Hvastija Martin,53,Alessio - Bianchi,,6,2004,-
30,127,,,9.0,47,Renier Franck,54,Brioches La Boulangère,,6,2004,▼7
29,153,,,8.0,48,de Groot Bram,55,Rabobank ProTeam,,6,2004,▼7
35,167,,,8.0,,Mengin Christophe,56,Fdjeux.com,,6,2004,-
25,22,,,8.0,49,Elmiger Martin,57,Phonak Hearing Systems,,6,2004,▼8
25,121,,,7.0,50,Chavanel Sylvain,58,Brioches La Boulangère,,6,2004,▼8
29,15,,,7.0,68,Ivanov Serguei,59,T-Mobile Team,,6,2004,▲9
29,174,,,7.0,52,Commesso Salvatore,60,Saeco,,6,2004,▼8
30,33,,,7.0,53,Etxebarria David,61,Euskaltel - Euskadi,,6,2004,▼8
23,165,,,6.0,54,Eisel Bernhard,62,Fdjeux.com,,6,2004,▼8
23,149,,,6.0,56,Scanlon Mark,63,AG2R Prévoyance,,6,2004,▼7
28,71,,,5.0,57,Mancebo Francisco,64,Illes Balears - Banesto,,6,2004,▼7
35,105,,,5.0,58,Dufaux Laurent,65,Quickstep - Davitamon,,6,2004,▼7
26,27,,,5.0,59,Pereiro Óscar,66,Phonak Hearing Systems,,6,2004,▼7
31,5,,,,60*,Hincapie George,67*,US Postal Service,,6,2004,-
29,45,,,4.0,61,González Aitor,68,Fassa Bortolo,,6,2004,▼7
33,51,,,3.0,62,Moreau Christophe,69,Crédit Agricole,,6,2004,▼7
25,146,,,3.0,63,Krivtsov Yuriy,70,AG2R Prévoyance,,6,2004,▼7
32,64,,,2.0,64,Julich Bobby,71,CSC ProTeam,,6,2004,▼7
30,111,,,2.0,65,Heras Roberto,72,Liberty Seguros,,6,2004,▼7
27,182,,,2.0,66,Brandt Christophe,73,Lotto - Domo,,6,2004,▼7
30,55,,,2.0,67,Halgand Patrice,74,Crédit Agricole,,6,2004,▼7
30,91,,,131.0,1,O'Grady Stuart,1,"Cofidis, le Crédit par Téléphone",,7,2004,-
32,181,,,130.0,2,McEwen Robbie,2,Lotto - Domo,,7,2004,-
30,83,,,123.0,3,Hondo Danilo,3,Gerolsteiner,,7,2004,-
34,19,,,122.0,4,Zabel Erik,4,T-Mobile Team,,7,2004,-
26,57,,,106.0,7,Hushovd Thor,5,Crédit Agricole,,7,2004,▲2
27,147,,,101.0,5,Nazon Jean-Patrick,6,AG2R Prévoyance,,7,2004,▼1
34,145,,,91.0,6,Kirsipuu Jaan,7,AG2R Prévoyance,,7,2004,▼1
23,103,,,89.0,8,Boonen Tom,8,Quickstep - Davitamon,,7,2004,-
36,141,,,70.0,11,Brochard Laurent,9,AG2R Prévoyance,,7,2004,▲2
25,163,,,63.0,9,Cooke Baden,10,Fdjeux.com,,7,2004,▼1
22,47,,,50.0,38,Pozzato Filippo,11,Fassa Bortolo,,7,2004,▲27
29,131,,,50.0,10,Bäckstedt Magnus,12,Alessio - Bianchi,,7,2004,▼2
24,126,,,48.0,12,Pineau Jérôme,13,Brioches La Boulangère,,7,2004,▼1
31,66,,,42.0,13,Piil Jakob Storm,14,CSC ProTeam,,7,2004,▼1
24,196,,,42.0,27,Scarponi Michele,15,Domina Vacanze,,7,2004,▲12
23,43,,,41.0,14,Cancellara Fabian,16,Fassa Bortolo,,7,2004,▼2
23,113,,,39.0,21,Davis Allan Howard,17,Liberty Seguros,,7,2004,▲4
27,98,,,38.0,15,Tombak Janek,18,"Cofidis, le Crédit par Téléphone",,7,2004,▼3
25,129,,,36.0,16,Voeckler Thomas,19,Brioches La Boulangère,,7,2004,▼3
24,194,,,36.0,17,Marinangeli Sergio,20,Domina Vacanze,,7,2004,▼3
29,62,,,32.0,19,Arvesen Kurt-Asle,21,CSC ProTeam,,7,2004,▼2
28,71,,,31.0,64,Mancebo Francisco,22,Illes Balears - Banesto,,7,2004,▲42
30,56,,,31.0,52,Hinault Sébastien,23,Crédit Agricole,,7,2004,▲29
25,162,,,30.0,18,Casar Sandy,24,Fdjeux.com,,7,2004,▼6
26,46,,,30.0,28,Kirchen Kim,25,Fassa Bortolo,,7,2004,▲3
27,35,,,30.0,,Flores Iker,26,Euskaltel - Euskadi,,7,2004,-
25,205,,,28.0,20,Calzati Sylvain,27,R.a.g.t Semence - Mg Rover,,7,2004,▼7
29,175,,,28.0,22,Glomser Gerrit,28,Saeco,,7,2004,▼6
32,133,,,26.0,23,Bertolini Alessandro,29,Alessio - Bianchi,,7,2004,▼6
28,155,,,25.0,43,Kroon Karsten,30,Rabobank ProTeam,,7,2004,▲13
23,143,,,25.0,24,Dumoulin Samuel,31,AG2R Prévoyance,,7,2004,▼7
24,95,,,24.0,25,Engoulvent Jimmy,32,"Cofidis, le Crédit par Téléphone",,7,2004,▼7
32,69,,,23.0,26,Voigt Jens,33,CSC ProTeam,,7,2004,▼7
34,189,,,22.0,29,Vierhouten Aart,34,Lotto - Domo,,7,2004,▼5
26,72,,,19.0,30,Becke Daniel,35,Illes Balears - Banesto,,7,2004,▼5
30,102,,,19.0,,Bettini Paolo,36,Quickstep - Davitamon,,7,2004,-
29,53,,,18.0,31,Dean Julian,37,Crédit Agricole,,7,2004,▼6
37,139,,,17.0,,Sunderland Scott,38,Alessio - Bianchi,,7,2004,-
36,132,,,17.0,33,Baldato Fabio,39,Alessio - Bianchi,,7,2004,▼6
29,164,,,16.0,34,Da Cruz Carlos,40,Fdjeux.com,,7,2004,▼6
30,25,,,16.0,42,Gutiérrez José Enrique,41,Phonak Hearing Systems,,7,2004,▲1
30,11,,,16.0,36,Ullrich Jan,42,T-Mobile Team,,7,2004,▼6
29,193,,,16.0,47,Giunti Massimo,43,Domina Vacanze,,7,2004,▲4
29,78,,,15.0,37,Pradera Mikel,44,Illes Balears - Banesto,,7,2004,▼7
30,89,,,15.0,39,Wrolich Peter,45,Gerolsteiner,,7,2004,▼6
32,1,,,,40*,Armstrong Lance,46*,US Postal Service,,7,2004,-
30,151,,,14.0,41,Leipheimer Levi,47,Rabobank ProTeam,,7,2004,▼6
30,25,,,14.0,42,Gutiérrez José Enrique,48,Phonak Hearing Systems,,7,2004,▼6
26,93,,,14.0,44,Casper Jimmy,49,"Cofidis, le Crédit par Téléphone",,7,2004,▼5
30,195,,,13.0,45,Mori Massimiliano,50,Domina Vacanze,,7,2004,▼5
24,94,,,12.0,46,Edaleine Christophe,51,"Cofidis, le Crédit par Téléphone",,7,2004,▼5
31,184,,,12.0,,Marichal Thierry,52,Lotto - Domo,,7,2004,-
33,199,,,11.0,48,Valoti Paolo,53,Domina Vacanze,,7,2004,▼5
29,17,,,10.0,49,Klöden Andreas,54,T-Mobile Team,,7,2004,▼5
24,142,,,9.0,50,Astarloza Mikel,55,AG2R Prévoyance,,7,2004,▼5
33,81,,,9.0,51,Totschnig Georg,56,Gerolsteiner,,7,2004,▼5
34,135,,,9.0,53,Hvastija Martin,57,Alessio - Bianchi,,7,2004,▼4
30,127,,,9.0,54,Renier Franck,58,Brioches La Boulangère,,7,2004,▼4
29,136,,,9.0,,Ljungqvist Marcus,59,Alessio - Bianchi,,7,2004,-
29,153,,,8.0,55,de Groot Bram,60,Rabobank ProTeam,,7,2004,▼5
35,167,,,8.0,56,Mengin Christophe,61,Fdjeux.com,,7,2004,▼5
25,22,,,8.0,57,Elmiger Martin,62,Phonak Hearing Systems,,7,2004,▼5
33,154,,,8.0,,Dekker Erik,63,Rabobank ProTeam,,7,2004,-
25,121,,,7.0,58,Chavanel Sylvain,64,Brioches La Boulangère,,7,2004,▼6
30,48,,,7.0,,Tosatto Matteo,65,Fassa Bortolo,,7,2004,-
29,15,,,7.0,59,Ivanov Serguei,66,T-Mobile Team,,7,2004,▼7
29,174,,,7.0,60,Commesso Salvatore,67,Saeco,,7,2004,▼7
30,33,,,7.0,61,Etxebarria David,68,Euskaltel - Euskadi,,7,2004,▼7
23,165,,,6.0,62,Eisel Bernhard,69,Fdjeux.com,,7,2004,▼7
23,149,,,6.0,63,Scanlon Mark,70,AG2R Prévoyance,,7,2004,▼7
35,105,,,5.0,65,Dufaux Laurent,71,Quickstep - Davitamon,,7,2004,▼6
26,27,,,5.0,66,Pereiro Óscar,72,Phonak Hearing Systems,,7,2004,▼6
31,5,,,,67*,Hincapie George,73*,US Postal Service,,7,2004,-
29,45,,,4.0,68,González Aitor,74,Fassa Bortolo,,7,2004,▼6
33,51,,,3.0,69,Moreau Christophe,75,Crédit Agricole,,7,2004,▼6
25,146,,,3.0,70,Krivtsov Yuriy,76,AG2R Prévoyance,,7,2004,▼6
32,64,,,2.0,71,Julich Bobby,77,CSC ProTeam,,7,2004,▼6
30,111,,,2.0,72,Heras Roberto,78,Liberty Seguros,,7,2004,▼6
30,55,,,2.0,74,Halgand Patrice,79,Crédit Agricole,,7,2004,▼5
32,181,,,158.0,2,McEwen Robbie,1,Lotto - Domo,,8,2004,▲1
30,91,,,149.0,1,O'Grady Stuart,2,"Cofidis, le Crédit par Téléphone",,8,2004,▼1
34,19,,,148.0,4,Zabel Erik,3,T-Mobile Team,,8,2004,▲1
26,57,,,147.0,5,Hushovd Thor,4,Crédit Agricole,,8,2004,▲1
30,83,,,139.0,3,Hondo Danilo,5,Gerolsteiner,,8,2004,▼2
23,103,,,109.0,8,Boonen Tom,6,Quickstep - Davitamon,,8,2004,▲2
27,147,,,101.0,6,Nazon Jean-Patrick,7,AG2R Prévoyance,,8,2004,▼1
34,145,,,91.0,7,Kirsipuu Jaan,8,AG2R Prévoyance,,8,2004,▼1
36,141,,,89.0,9,Brochard Laurent,9,AG2R Prévoyance,,8,2004,-
25,163,,,63.0,10,Cooke Baden,10,Fdjeux.com,,8,2004,-
26,46,,,60.0,25,Kirchen Kim,11,Fassa Bortolo,,8,2004,▲14
24,196,,,55.0,15,Scarponi Michele,12,Domina Vacanze,,8,2004,▲3
23,113,,,53.0,17,Davis Allan Howard,13,Liberty Seguros,,8,2004,▲4
31,66,,,52.0,14,Piil Jakob Storm,14,CSC ProTeam,,8,2004,-
22,47,,,50.0,11,Pozzato Filippo,15,Fassa Bortolo,,8,2004,▼4
29,131,,,50.0,12,Bäckstedt Magnus,16,Alessio - Bianchi,,8,2004,▼4
24,126,,,48.0,13,Pineau Jérôme,17,Brioches La Boulangère,,8,2004,▼4
24,194,,,48.0,20,Marinangeli Sergio,18,Domina Vacanze,,8,2004,▲2
28,71,,,42.0,22,Mancebo Francisco,19,Illes Balears - Banesto,,8,2004,▲3
23,43,,,41.0,16,Cancellara Fabian,20,Fassa Bortolo,,8,2004,▼4
27,98,,,38.0,18,Tombak Janek,21,"Cofidis, le Crédit par Téléphone",,8,2004,▼3
25,129,,,36.0,19,Voeckler Thomas,22,Brioches La Boulangère,,8,2004,▼3
29,17,,,32.0,54,Klöden Andreas,23,T-Mobile Team,,8,2004,▲31
29,62,,,32.0,21,Arvesen Kurt-Asle,24,CSC ProTeam,,8,2004,▼3
30,56,,,31.0,23,Hinault Sébastien,25,Crédit Agricole,,8,2004,▼2
25,162,,,30.0,24,Casar Sandy,26,Fdjeux.com,,8,2004,▼2
27,35,,,30.0,26,Flores Iker,27,Euskaltel - Euskadi,,8,2004,▼1
25,205,,,28.0,27,Calzati Sylvain,28,R.a.g.t Semence - Mg Rover,,8,2004,▼1
29,175,,,28.0,28,Glomser Gerrit,29,Saeco,,8,2004,▼1
32,133,,,26.0,29,Bertolini Alessandro,30,Alessio - Bianchi,,8,2004,▼1
32,69,,,25.0,33,Voigt Jens,31,CSC ProTeam,,8,2004,▲2
28,155,,,25.0,30,Kroon Karsten,32,Rabobank ProTeam,,8,2004,▼2
23,143,,,25.0,31,Dumoulin Samuel,33,AG2R Prévoyance,,8,2004,▼2
24,95,,,24.0,32,Engoulvent Jimmy,34,"Cofidis, le Crédit par Téléphone",,8,2004,▼2
26,27,,,22.0,72,Pereiro Óscar,35,Phonak Hearing Systems,,8,2004,▲37
34,189,,,22.0,34,Vierhouten Aart,36,Lotto - Domo,,8,2004,▼2
30,33,,,22.0,68,Etxebarria David,37,Euskaltel - Euskadi,,8,2004,▲31
30,11,,,21.0,42,Ullrich Jan,38,T-Mobile Team,,8,2004,▲4
26,72,,,19.0,35,Becke Daniel,39,Illes Balears - Banesto,,8,2004,▼4
30,102,,,19.0,36,Bettini Paolo,40,Quickstep - Davitamon,,8,2004,▼4
30,151,,,18.0,47,Leipheimer Levi,41,Rabobank ProTeam,,8,2004,▲6
29,53,,,18.0,37,Dean Julian,42,Crédit Agricole,,8,2004,▼5
30,48,,,17.0,65,Tosatto Matteo,43,Fassa Bortolo,,8,2004,▲22
37,139,,,17.0,38,Sunderland Scott,44,Alessio - Bianchi,,8,2004,▼6
36,132,,,17.0,39,Baldato Fabio,45,Alessio - Bianchi,,8,2004,▼6
29,164,,,16.0,40,Da Cruz Carlos,46,Fdjeux.com,,8,2004,▼6
30,25,,,16.0,48,Gutiérrez José Enrique,47,Phonak Hearing Systems,,8,2004,▲1
29,193,,,16.0,43,Giunti Massimo,48,Domina Vacanze,,8,2004,▼5
30,89,,,15.0,45,Wrolich Peter,49,Gerolsteiner,,8,2004,▼4
29,78,,,15.0,44,Pradera Mikel,50,Illes Balears - Banesto,,8,2004,▼6
32,1,,,,46*,Armstrong Lance,51*,US Postal Service,,8,2004,-
30,25,,,14.0,48,Gutiérrez José Enrique,52,Phonak Hearing Systems,,8,2004,▼4
26,93,,,14.0,49,Casper Jimmy,53,"Cofidis, le Crédit par Téléphone",,8,2004,▼4
30,195,,,13.0,50,Mori Massimiliano,54,Domina Vacanze,,8,2004,▼4
24,94,,,12.0,51,Edaleine Christophe,55,"Cofidis, le Crédit par Téléphone",,8,2004,▼4
31,184,,,12.0,52,Marichal Thierry,56,Lotto - Domo,,8,2004,▼4
33,81,,,12.0,56,Totschnig Georg,57,Gerolsteiner,,8,2004,▼1
33,199,,,11.0,53,Valoti Paolo,58,Domina Vacanze,,8,2004,▼5
25,16,,,10.0,,Kessler Matthias,59,T-Mobile Team,,8,2004,-
27,29,,,9.0,,Sevilla Óscar,60,Phonak Hearing Systems,,8,2004,-
24,142,,,9.0,55,Astarloza Mikel,61,AG2R Prévoyance,,8,2004,▼6
34,135,,,9.0,57,Hvastija Martin,62,Alessio - Bianchi,,8,2004,▼5
29,136,,,9.0,59,Ljungqvist Marcus,63,Alessio - Bianchi,,8,2004,▼4
25,146,,,9.0,76,Krivtsov Yuriy,64,AG2R Prévoyance,,8,2004,▲12
30,127,,,9.0,58,Renier Franck,65,Brioches La Boulangère,,8,2004,▼7
29,153,,,8.0,60,de Groot Bram,66,Rabobank ProTeam,,8,2004,▼6
35,167,,,8.0,61,Mengin Christophe,67,Fdjeux.com,,8,2004,▼6
27,36,,,8.0,,Landaluze Iñigo,68,Euskaltel - Euskadi,,8,2004,-
25,22,,,8.0,62,Elmiger Martin,69,Phonak Hearing Systems,,8,2004,▼7
33,154,,,8.0,63,Dekker Erik,70,Rabobank ProTeam,,8,2004,▼7
25,121,,,7.0,64,Chavanel Sylvain,71,Brioches La Boulangère,,8,2004,▼7
31,185,,,7.0,,Merckx Axel,72,Lotto - Domo,,8,2004,-
29,15,,,7.0,66,Ivanov Serguei,73,T-Mobile Team,,8,2004,▼7
29,174,,,7.0,67,Commesso Salvatore,74,Saeco,,8,2004,▼7
23,165,,,6.0,69,Eisel Bernhard,75,Fdjeux.com,,8,2004,▼6
23,149,,,6.0,70,Scanlon Mark,76,AG2R Prévoyance,,8,2004,▼6
35,105,,,5.0,71,Dufaux Laurent,77,Quickstep - Davitamon,,8,2004,▼6
31,5,,,,73*,Hincapie George,78*,US Postal Service,,8,2004,-
32,64,,,4.0,77,Julich Bobby,79,CSC ProTeam,,8,2004,▼2
29,45,,,4.0,74,González Aitor,80,Fassa Bortolo,,8,2004,▼6
26,87,,,4.0,,Scholz Ronny,81,Gerolsteiner,,8,2004,-
33,51,,,3.0,75,Moreau Christophe,82,Crédit Agricole,,8,2004,▼7
30,111,,,2.0,78,Heras Roberto,83,Liberty Seguros,,8,2004,▼5
30,55,,,2.0,79,Halgand Patrice,84,Crédit Agricole,,8,2004,▼5
24,108,,,1.0,,Rogers Michael,85,Quickstep - Davitamon,,8,2004,-
32,181,,,195.0,1,McEwen Robbie,1,Lotto - Domo,,9,2004,-
26,57,,,177.0,4,Hushovd Thor,2,Crédit Agricole,,9,2004,▲2
30,91,,,175.0,2,O'Grady Stuart,3,"Cofidis, le Crédit par Téléphone",,9,2004,▼1
34,19,,,170.0,3,Zabel Erik,4,T-Mobile Team,,9,2004,▼1
30,83,,,157.0,5,Hondo Danilo,5,Gerolsteiner,,9,2004,-
23,103,,,128.0,6,Boonen Tom,6,Quickstep - Davitamon,,9,2004,-
27,147,,,116.0,7,Nazon Jean-Patrick,7,AG2R Prévoyance,,9,2004,-
36,141,,,97.0,9,Brochard Laurent,8,AG2R Prévoyance,,9,2004,▲1
25,163,,,77.0,10,Cooke Baden,9,Fdjeux.com,,9,2004,▲1
24,126,,,72.0,17,Pineau Jérôme,10,Brioches La Boulangère,,9,2004,▲7
26,46,,,70.0,11,Kirchen Kim,11,Fassa Bortolo,,9,2004,-
23,113,,,65.0,13,Davis Allan Howard,12,Liberty Seguros,,9,2004,▲1
24,194,,,65.0,18,Marinangeli Sergio,13,Domina Vacanze,,9,2004,▲5
27,98,,,58.0,21,Tombak Janek,14,"Cofidis, le Crédit par Téléphone",,9,2004,▲7
24,196,,,55.0,12,Scarponi Michele,15,Domina Vacanze,,9,2004,▼3
31,66,,,52.0,14,Piil Jakob Storm,16,CSC ProTeam,,9,2004,▼2
29,131,,,52.0,16,Bäckstedt Magnus,17,Alessio - Bianchi,,9,2004,▼1
22,47,,,50.0,15,Pozzato Filippo,18,Fassa Bortolo,,9,2004,▼3
23,43,,,47.0,20,Cancellara Fabian,19,Fassa Bortolo,,9,2004,▲1
28,71,,,42.0,19,Mancebo Francisco,20,Illes Balears - Banesto,,9,2004,▼1
27,36,,,38.0,68,Landaluze Iñigo,21,Euskaltel - Euskadi,,9,2004,▲47
25,129,,,36.0,22,Voeckler Thomas,22,Brioches La Boulangère,,9,2004,-
29,17,,,32.0,23,Klöden Andreas,23,T-Mobile Team,,9,2004,-
29,62,,,32.0,24,Arvesen Kurt-Asle,24,CSC ProTeam,,9,2004,-
30,56,,,31.0,25,Hinault Sébastien,25,Crédit Agricole,,9,2004,-
25,162,,,30.0,26,Casar Sandy,26,Fdjeux.com,,9,2004,-
37,139,,,30.0,44,Sunderland Scott,27,Alessio - Bianchi,,9,2004,▲17
27,35,,,30.0,27,Flores Iker,28,Euskaltel - Euskadi,,9,2004,▼1
25,205,,,28.0,28,Calzati Sylvain,29,R.a.g.t Semence - Mg Rover,,9,2004,▼1
29,175,,,28.0,29,Glomser Gerrit,30,Saeco,,9,2004,▼1
28,155,,,27.0,32,Kroon Karsten,31,Rabobank ProTeam,,9,2004,▲1
32,133,,,26.0,30,Bertolini Alessandro,32,Alessio - Bianchi,,9,2004,▼2
32,69,,,25.0,31,Voigt Jens,33,CSC ProTeam,,9,2004,▼2
32,198,,,25.0,,Simeoni Filippo,34,Domina Vacanze,,9,2004,-
24,95,,,24.0,34,Engoulvent Jimmy,35,"Cofidis, le Crédit par Téléphone",,9,2004,▼1
30,11,,,22.0,38,Ullrich Jan,36,T-Mobile Team,,9,2004,▲2
26,27,,,22.0,35,Pereiro Óscar,37,Phonak Hearing Systems,,9,2004,▼2
34,189,,,22.0,36,Vierhouten Aart,38,Lotto - Domo,,9,2004,▼2
30,89,,,22.0,49,Wrolich Peter,39,Gerolsteiner,,9,2004,▲10
30,33,,,22.0,37,Etxebarria David,40,Euskaltel - Euskadi,,9,2004,▼3
29,153,,,19.0,66,de Groot Bram,41,Rabobank ProTeam,,9,2004,▲25
26,72,,,19.0,39,Becke Daniel,42,Illes Balears - Banesto,,9,2004,▼3
30,102,,,19.0,40,Bettini Paolo,43,Quickstep - Davitamon,,9,2004,▼3
30,151,,,18.0,41,Leipheimer Levi,44,Rabobank ProTeam,,9,2004,▼3
29,53,,,18.0,42,Dean Julian,45,Crédit Agricole,,9,2004,▼3
30,48,,,17.0,43,Tosatto Matteo,46,Fassa Bortolo,,9,2004,▼3
30,195,,,17.0,54,Mori Massimiliano,47,Domina Vacanze,,9,2004,▲7
36,132,,,17.0,45,Baldato Fabio,48,Alessio - Bianchi,,9,2004,▼3
29,164,,,16.0,46,Da Cruz Carlos,49,Fdjeux.com,,9,2004,▼3
30,25,,,16.0,52,Gutiérrez José Enrique,50,Phonak Hearing Systems,,9,2004,▲2
29,193,,,16.0,48,Giunti Massimo,51,Domina Vacanze,,9,2004,▼3
26,93,,,16.0,53,Casper Jimmy,52,"Cofidis, le Crédit par Téléphone",,9,2004,▲1
33,81,,,15.0,57,Totschnig Georg,53,Gerolsteiner,,9,2004,▲4
29,78,,,15.0,50,Pradera Mikel,54,Illes Balears - Banesto,,9,2004,▼4
32,1,,,,51*,Armstrong Lance,55*,US Postal Service,,9,2004,-
25,74,,,14.0,,Gutiérrez José Iván,56,Illes Balears - Banesto,,9,2004,-
24,94,,,12.0,55,Edaleine Christophe,57,"Cofidis, le Crédit par Téléphone",,9,2004,▼2
31,184,,,12.0,56,Marichal Thierry,58,Lotto - Domo,,9,2004,▼2
33,199,,,11.0,58,Valoti Paolo,59,Domina Vacanze,,9,2004,▼1
25,16,,,10.0,59,Kessler Matthias,60,T-Mobile Team,,9,2004,▼1
27,29,,,9.0,60,Sevilla Óscar,61,Phonak Hearing Systems,,9,2004,▼1
24,142,,,9.0,61,Astarloza Mikel,62,AG2R Prévoyance,,9,2004,▼1
29,136,,,9.0,63,Ljungqvist Marcus,63,Alessio - Bianchi,,9,2004,-
25,146,,,9.0,64,Krivtsov Yuriy,64,AG2R Prévoyance,,9,2004,-
30,127,,,9.0,65,Renier Franck,65,Brioches La Boulangère,,9,2004,-
35,167,,,8.0,67,Mengin Christophe,66,Fdjeux.com,,9,2004,▲1
25,22,,,8.0,69,Elmiger Martin,67,Phonak Hearing Systems,,9,2004,▲2
33,154,,,8.0,70,Dekker Erik,68,Rabobank ProTeam,,9,2004,▲2
25,121,,,7.0,71,Chavanel Sylvain,69,Brioches La Boulangère,,9,2004,▲2
31,185,,,7.0,72,Merckx Axel,70,Lotto - Domo,,9,2004,▲2
29,15,,,7.0,73,Ivanov Serguei,71,T-Mobile Team,,9,2004,▲2
29,174,,,7.0,74,Commesso Salvatore,72,Saeco,,9,2004,▲2
23,165,,,6.0,75,Eisel Bernhard,73,Fdjeux.com,,9,2004,▲2
23,149,,,6.0,76,Scanlon Mark,74,AG2R Prévoyance,,9,2004,▲2
34,63,,,5.0,,Bartoli Michele,75,CSC ProTeam,,9,2004,-
35,105,,,5.0,77,Dufaux Laurent,76,Quickstep - Davitamon,,9,2004,▲1
31,5,,,,78*,Hincapie George,77*,US Postal Service,,9,2004,-
32,64,,,4.0,79,Julich Bobby,78,CSC ProTeam,,9,2004,▲1
29,45,,,4.0,80,González Aitor,79,Fassa Bortolo,,9,2004,▲1
26,87,,,4.0,81,Scholz Ronny,80,Gerolsteiner,,9,2004,▲1
33,51,,,3.0,82,Moreau Christophe,81,Crédit Agricole,,9,2004,▲1
30,111,,,2.0,83,Heras Roberto,82,Liberty Seguros,,9,2004,▲1
30,55,,,2.0,84,Halgand Patrice,83,Crédit Agricole,,9,2004,▲1
24,108,,,1.0,85,Rogers Michael,84,Quickstep - Davitamon,,9,2004,▲1
32,181,,,195.0,1,McEwen Robbie,1,Lotto - Domo,,10,2004,-
34,19,,,185.0,4,Zabel Erik,2,T-Mobile Team,,10,2004,▲2
26,57,,,177.0,2,Hushovd Thor,3,Crédit Agricole,,10,2004,▼1
30,91,,,175.0,3,O'Grady Stuart,4,"Cofidis, le Crédit par Téléphone",,10,2004,▼1
30,83,,,163.0,5,Hondo Danilo,5,Gerolsteiner,,10,2004,-
23,103,,,128.0,6,Boonen Tom,6,Quickstep - Davitamon,,10,2004,-
27,147,,,116.0,7,Nazon Jean-Patrick,7,AG2R Prévoyance,,10,2004,-
36,141,,,97.0,8,Brochard Laurent,8,AG2R Prévoyance,,10,2004,-
26,46,,,78.0,11,Kirchen Kim,9,Fassa Bortolo,,10,2004,▲2
25,163,,,77.0,9,Cooke Baden,10,Fdjeux.com,,10,2004,▼1
24,126,,,72.0,10,Pineau Jérôme,11,Brioches La Boulangère,,10,2004,▼1
24,194,,,65.0,13,Marinangeli Sergio,12,Domina Vacanze,,10,2004,▲1
23,113,,,65.0,12,Davis Allan Howard,13,Liberty Seguros,,10,2004,▼1
24,196,,,62.0,15,Scarponi Michele,14,Domina Vacanze,,10,2004,▲1
27,98,,,62.0,14,Tombak Janek,15,"Cofidis, le Crédit par Téléphone",,10,2004,▼1
28,71,,,55.0,20,Mancebo Francisco,16,Illes Balears - Banesto,,10,2004,▲4
31,66,,,52.0,16,Piil Jakob Storm,17,CSC ProTeam,,10,2004,▼1
29,131,,,52.0,17,Bäckstedt Magnus,18,Alessio - Bianchi,,10,2004,▼1
22,47,,,50.0,18,Pozzato Filippo,19,Fassa Bortolo,,10,2004,▼1
29,17,,,49.0,23,Klöden Andreas,20,T-Mobile Team,,10,2004,▲3
25,129,,,48.0,22,Voeckler Thomas,21,Brioches La Boulangère,,10,2004,▲1
23,43,,,47.0,19,Cancellara Fabian,22,Fassa Bortolo,,10,2004,▼3
27,36,,,38.0,21,Landaluze Iñigo,23,Euskaltel - Euskadi,,10,2004,▼2
29,62,,,32.0,24,Arvesen Kurt-Asle,24,CSC ProTeam,,10,2004,-
25,162,,,30.0,26,Casar Sandy,25,Fdjeux.com,,10,2004,▲1
27,35,,,30.0,28,Flores Iker,26,Euskaltel - Euskadi,,10,2004,▲2
37,139,,,30.0,27,Sunderland Scott,27,Alessio - Bianchi,,10,2004,-
25,205,,,28.0,29,Calzati Sylvain,28,R.a.g.t Semence - Mg Rover,,10,2004,▲1
29,175,,,28.0,30,Glomser Gerrit,29,Saeco,,10,2004,▲1
32,69,,,27.0,33,Voigt Jens,30,CSC ProTeam,,10,2004,▲3
28,155,,,27.0,31,Kroon Karsten,31,Rabobank ProTeam,,10,2004,-
32,133,,,26.0,32,Bertolini Alessandro,32,Alessio - Bianchi,,10,2004,-
32,198,,,25.0,34,Simeoni Filippo,33,Domina Vacanze,,10,2004,▲1
34,101,,,24.0,,Virenque Richard,34,Quickstep - Davitamon,,10,2004,-
24,95,,,24.0,35,Engoulvent Jimmy,35,"Cofidis, le Crédit par Téléphone",,10,2004,-
32,1,,,,55*,Armstrong Lance,36*,US Postal Service,,10,2004,-
33,81,,,24.0,53,Totschnig Georg,37,Gerolsteiner,,10,2004,▲16
30,11,,,23.0,36,Ullrich Jan,38,T-Mobile Team,,10,2004,▼2
26,27,,,22.0,37,Pereiro Óscar,39,Phonak Hearing Systems,,10,2004,▼2
34,189,,,22.0,38,Vierhouten Aart,40,Lotto - Domo,,10,2004,▼2
30,89,,,22.0,39,Wrolich Peter,41,Gerolsteiner,,10,2004,▼2
30,33,,,22.0,40,Etxebarria David,42,Euskaltel - Euskadi,,10,2004,▼2
26,72,,,19.0,42,Becke Daniel,43,Illes Balears - Banesto,,10,2004,▼1
29,153,,,19.0,41,de Groot Bram,44,Rabobank ProTeam,,10,2004,▼3
30,102,,,19.0,43,Bettini Paolo,45,Quickstep - Davitamon,,10,2004,▼2
30,151,,,18.0,44,Leipheimer Levi,46,Rabobank ProTeam,,10,2004,▼2
