BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+0:00,1.0,1,O.N.C.E. - Eroski,189:03:18 189:03:18,-,15,2002
,,+0:00,3.0,2,Ibanesto.com,7:02 7:02,\u25b21,15,2002
,,+0:00,2.0,3,US Postal Service,8:41 8:41,\u25bc1,15,2002
,,+0:00,4.0,4,Cofidis,11:23 11:23,-,15,2002
,,+0:00,5.0,5,Rabobank ProTeam,22:25 22:25,-,15,2002
,,+0:00,6.0,6,CSC ProTeam - Tiscali,26:27 26:27,-,15,2002
,,+0:00,7.0,7,Kelme - Costa Blanca,27:39 27:39,-,15,2002
,,+0:00,9.0,8,Domo - Farm Frites,39:08 39:08,\u25b21,15,2002
,,+0:00,8.0,9,Jean Delatour,40:04 40:04,\u25bc1,15,2002
,,+0:00,10.0,10,Fassa Bortolo,54:12 54:12,-,15,2002
,,+0:00,13.0,11,La Fran\xe7aise des Jeux,1:36:27 1:36:27,\u25b22,15,2002
,,+0:00,11.0,12,Alessio,1:36:39 1:36:39,\u25bc1,15,2002
,,+0:00,12.0,13,Team Telekom,1:45:20 1:45:20,\u25bc1,15,2002
,,+0:00,14.0,14,Euskaltel - Euskadi,1:48:20 1:48:20,-,15,2002
,,+0:00,16.0,15,Bonjour,1:55:29 1:55:29,\u25b21,15,2002
,,+0:00,15.0,16,AG2R Pr\xe9voyance,1:57:58 1:57:58,\u25bc1,15,2002
,,+0:00,20.0,17,Lotto - Adecco,2:14:48 2:14:48,\u25b23,15,2002
,,+0:00,19.0,18,Mapei - Quickstep,2:22:51 2:22:51,\u25b21,15,2002
,,+0:00,17.0,19,Lampre - Daikin,2:27:23 2:27:23,\u25bc2,15,2002
,,+0:00,21.0,20,Tacconi Sport,2:32:39 2:32:39,\u25b21,15,2002
,,+0:00,18.0,21,Cr\xe9dit Agricole,2:35:10 2:35:10,\u25bc3,15,2002
,,+0:00,1.0,1,O.N.C.E. - Eroski,206:37:40 206:37:40,-,16,2002
,,+0:00,3.0,2,US Postal Service,9:00 9:00,\u25b21,16,2002
,,+0:00,2.0,3,Ibanesto.com,16:32 16:32,\u25bc1,16,2002
,,+0:00,4.0,4,Cofidis,22:14 22:14,-,16,2002
,,+0:00,5.0,5,Rabobank ProTeam,30:22 30:22,-,16,2002
,,+0:00,6.0,6,CSC ProTeam - Tiscali,34:12 34:12,-,16,2002
,,+0:00,9.0,7,Jean Delatour,58:09 58:09,\u25b22,16,2002
,,+0:00,8.0,8,Domo - Farm Frites,1:14:28 1:14:28,-,16,2002
,,+0:00,7.0,9,Kelme - Costa Blanca,1:14:31 1:14:31,\u25bc2,16,2002
,,+0:00,10.0,10,Fassa Bortolo,1:40:35 1:40:35,-,16,2002
,,+0:00,11.0,11,La Fran\xe7aise des Jeux,2:16:13 2:16:13,-,16,2002
,,+0:00,16.0,12,AG2R Pr\xe9voyance,2:29:10 2:29:10,\u25b24,16,2002
,,+0:00,12.0,13,Alessio,2:29:56 2:29:56,\u25bc1,16,2002
,,+0:00,14.0,14,Euskaltel - Euskadi,2:30:49 2:30:49,-,16,2002
,,+0:00,13.0,15,Team Telekom,2:39:03 2:39:03,\u25bc2,16,2002
,,+0:00,15.0,16,Bonjour,3:05:20 3:05:20,\u25bc1,16,2002
,,+0:00,20.0,17,Tacconi Sport,3:11:50 3:11:50,\u25b23,16,2002
,,+0:00,18.0,18,Mapei - Quickstep,3:15:31 3:15:31,-,16,2002
,,+0:00,21.0,19,Cr\xe9dit Agricole,3:15:53 3:15:53,\u25b22,16,2002
,,+0:00,19.0,20,Lampre - Daikin,3:21:28 3:21:28,\u25bc1,16,2002
,,+0:00,17.0,21,Lotto - Adecco,3:25:29 3:25:29,\u25bc4,16,2002
,,+0:00,1.0,1,O.N.C.E. - Eroski,218:55:33 218:55:33,-,17,2002
,,+0:00,2.0,2,US Postal Service,12:16 12:16,-,17,2002
,,+0:00,3.0,3,Ibanesto.com,18:55 18:55,-,17,2002
,,+0:00,4.0,4,Cofidis,24:34 24:34,-,17,2002
,,+0:00,6.0,5,CSC ProTeam - Tiscali,37:55 37:55,\u25b21,17,2002
,,+0:00,5.0,6,Rabobank ProTeam,38:10 38:10,\u25bc1,17,2002
,,+0:00,7.0,7,Jean Delatour,59:47 59:47,-,17,2002
,,+0:00,9.0,8,Kelme - Costa Blanca,1:24:23 1:24:23,\u25b21,17,2002
,,+0:00,8.0,9,Domo - Farm Frites,1:34:48 1:34:48,\u25bc1,17,2002
,,+0:00,10.0,10,Fassa Bortolo,1:51:37 1:51:37,-,17,2002
,,+0:00,11.0,11,La Fran\xe7aise des Jeux,2:34:02 2:34:02,-,17,2002
,,+0:00,12.0,12,AG2R Pr\xe9voyance,2:45:17 2:45:17,-,17,2002
,,+0:00,14.0,13,Euskaltel - Euskadi,2:52:05 2:52:05,\u25b21,17,2002
,,+0:00,13.0,14,Alessio,2:55:52 2:55:52,\u25bc1,17,2002
,,+0:00,15.0,15,Team Telekom,2:58:26 2:58:26,-,17,2002
,,+0:00,18.0,16,Mapei - Quickstep,3:32:23 3:32:23,\u25b22,17,2002
,,+0:00,21.0,17,Lotto - Adecco,3:35:50 3:35:50,\u25b24,17,2002
,,+0:00,16.0,18,Bonjour,3:37:08 3:37:08,\u25bc2,17,2002
,,+0:00,17.0,19,Tacconi Sport,3:41:06 3:41:06,\u25bc2,17,2002
,,+0:00,19.0,20,Cr\xe9dit Agricole,3:42:25 3:42:25,\u25bc1,17,2002
,,+0:00,20.0,21,Lampre - Daikin,3:49:38 3:49:38,\u25bc1,17,2002
,,+0:00,1.0,1,O.N.C.E. - Eroski,232:44:54 232:44:54,-,18,2002
,,+0:00,2.0,2,US Postal Service,23:25 23:25,-,18,2002
,,+0:00,5.0,3,CSC ProTeam - Tiscali,26:18 26:18,\u25b22,18,2002
,,+0:00,3.0,4,Ibanesto.com,30:04 30:04,\u25bc1,18,2002
,,+0:00,4.0,5,Cofidis,35:43 35:43,\u25bc1,18,2002
,,+0:00,6.0,6,Rabobank ProTeam,38:17 38:17,-,18,2002
,,+0:00,7.0,7,Jean Delatour,1:10:56 1:10:56,-,18,2002
,,+0:00,9.0,8,Domo - Farm Frites,1:34:48 1:34:48,\u25b21,18,2002
,,+0:00,8.0,9,Kelme - Costa Blanca,1:35:32 1:35:32,\u25bc1,18,2002
,,+0:00,10.0,10,Fassa Bortolo,1:58:03 1:58:03,-,18,2002
,,+0:00,11.0,11,La Fran\xe7aise des Jeux,2:33:29 2:33:29,-,18,2002
,,+0:00,12.0,12,AG2R Pr\xe9voyance,2:45:24 2:45:24,-,18,2002
,,+0:00,15.0,13,Team Telekom,2:58:33 2:58:33,\u25b22,18,2002
,,+0:00,13.0,14,Euskaltel - Euskadi,3:03:14 3:03:14,\u25bc1,18,2002
,,+0:00,14.0,15,Alessio,3:07:01 3:07:01,\u25bc1,18,2002
,,+0:00,20.0,16,Cr\xe9dit Agricole,3:41:52 3:41:52,\u25b24,18,2002
,,+0:00,16.0,17,Mapei - Quickstep,3:43:32 3:43:32,\u25bc1,18,2002
,,+0:00,17.0,18,Lotto - Adecco,3:46:59 3:46:59,\u25bc1,18,2002
,,+0:00,18.0,19,Bonjour,3:48:17 3:48:17,\u25bc1,18,2002
,,+0:00,19.0,20,Tacconi Sport,3:52:15 3:52:15,\u25bc1,18,2002
,,+0:00,21.0,21,Lampre - Daikin,4:00:47 4:00:47,-,18,2002
,,+0:00,1.0,1,O.N.C.E. - Eroski,236:03:53 236:03:53,-,19,2002
,,+0:00,2.0,2,US Postal Service,22:49 22:49,-,19,2002
,,+0:00,3.0,3,CSC ProTeam - Tiscali,30:17 30:17,-,19,2002
,,+0:00,4.0,4,Ibanesto.com,34:06 34:06,-,19,2002
,,+0:00,5.0,5,Cofidis,36:19 36:19,-,19,2002
,,+0:00,6.0,6,Rabobank ProTeam,40:41 40:41,-,19,2002
,,+0:00,7.0,7,Jean Delatour,1:17:21 1:17:21,-,19,2002
,,+0:00,9.0,8,Kelme - Costa Blanca,1:42:22 1:42:22,\u25b21,19,2002
,,+0:00,8.0,9,Domo - Farm Frites,1:46:20 1:46:20,\u25bc1,19,2002
,,+0:00,10.0,10,Fassa Bortolo,2:01:59 2:01:59,-,19,2002
,,+0:00,11.0,11,La Fran\xe7aise des Jeux,2:40:14 2:40:14,-,19,2002
,,+0:00,12.0,12,AG2R Pr\xe9voyance,2:58:25 2:58:25,-,19,2002
,,+0:00,13.0,13,Team Telekom,3:04:59 3:04:59,-,19,2002
,,+0:00,14.0,14,Euskaltel - Euskadi,3:15:23 3:15:23,-,19,2002
,,+0:00,15.0,15,Alessio,3:20:07 3:20:07,-,19,2002
,,+0:00,17.0,16,Mapei - Quickstep,3:47:35 3:47:35,\u25b21,19,2002
,,+0:00,16.0,17,Cr\xe9dit Agricole,3:52:50 3:52:50,\u25bc1,19,2002
,,+0:00,19.0,18,Bonjour,3:55:50 3:55:50,\u25b21,19,2002
,,+0:00,18.0,19,Lotto - Adecco,3:57:12 3:57:12,\u25bc1,19,2002
,,+0:00,21.0,20,Lampre - Daikin,4:01:41 4:01:41,\u25b21,19,2002
,,+0:00,20.0,21,Tacconi Sport,4:07:24 4:07:24,\u25bc1,19,2002
,,+0:00,1.0,1,O.N.C.E. - Eroski,246:36:14 246:36:14,-,20,2002
,,+0:00,2.0,2,US Postal Service,22:49 22:49,-,20,2002
,,+0:00,3.0,3,CSC ProTeam - Tiscali,30:17 30:17,-,20,2002
,,+0:00,4.0,4,Ibanesto.com,34:06 34:06,-,20,2002
,,+0:00,5.0,5,Cofidis,36:19 36:19,-,20,2002
,,+0:00,6.0,6,Rabobank ProTeam,40:41 40:41,-,20,2002
,,+0:00,7.0,7,Jean Delatour,1:17:21 1:17:21,-,20,2002
,,+0:00,8.0,8,Kelme - Costa Blanca,1:42:22 1:42:22,-,20,2002
,,+0:00,9.0,9,Domo - Farm Frites,1:46:20 1:46:20,-,20,2002
,,+0:00,10.0,10,Fassa Bortolo,2:01:59 2:01:59,-,20,2002
,,+0:00,11.0,11,La Fran\xe7aise des Jeux,2:40:14 2:40:14,-,20,2002
,,+0:00,12.0,12,AG2R Pr\xe9voyance,2:58:25 2:58:25,-,20,2002
,,+0:00,13.0,13,Team Telekom,3:04:59 3:04:59,-,20,2002
,,+0:00,14.0,14,Euskaltel - Euskadi,3:15:23 3:15:23,-,20,2002
,,+0:00,15.0,15,Alessio,3:20:07 3:20:07,-,20,2002
,,+0:00,16.0,16,Mapei - Quickstep,3:47:35 3:47:35,-,20,2002
,,+0:00,17.0,17,Cr\xe9dit Agricole,3:52:50 3:52:50,-,20,2002
,,+0:00,18.0,18,Bonjour,3:55:50 3:55:50,-,20,2002
,,+0:00,19.0,19,Lotto - Adecco,3:57:12 3:57:12,-,20,2002
,,+0:00,20.0,20,Lampre - Daikin,4:01:41 4:01:41,-,20,2002
,,+0:00,21.0,21,Tacconi Sport,4:07:24 4:07:24,-,20,2002
